type,id,kenteken,gebaseerd_op,merk,model,uitvoering,kleur,bouwjaar,carrosserie,brandstof,transmissie,zitplaatsen,deuren,vermogen_pk,verbruik_l_100km,actieradius_km,co2_uitstoot_g_km,bagageruimte_liter,kilometerstand,aantal_vorige_eigenaren,conditie,aanschafprijs,airconditioning,cruise_control,apple_carplay_android_auto,navigatiesysteem,parkeersensoren_achter,achteruitrijcamera,stoelverwarming,led_koplampen,keyless_entry,lane_assist,parkeersensoren_voor,adaptive_cruise_control,trekhaak,elektrische_achterklep,panoramadak,camera_360_graden,aantal_opties,opties_lijst,afbeelding_pad
Nieuw,volkswagen-polo-life-003,LJZ-69-B,,Volkswagen,Polo,Life,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30290,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,7,"navigatiesysteem, parkeersensoren achter, keyless entry, elektrische achterklep, camera 360 graden, airconditioning, apple carplay android auto",images/volkswagen_polo_blauw-metallic.jpg
Nieuw,volkswagen-polo-life-004,FNK-71-L,,Volkswagen,Polo,Life,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,33040,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,12,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_bruin-metallic.jpg
Nieuw,volkswagen-polo-life-005,KJZ-50-C,,Volkswagen,Polo,Life,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31240,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,8,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, lane assist, camera 360 graden, airconditioning, apple carplay android auto",images/volkswagen_polo_bruin-metallic.jpg
Nieuw,volkswagen-polo-life-006,FGF-65-N,,Volkswagen,Polo,Life,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31140,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,7,"navigatiesysteem, achteruitrijcamera, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_blauw-metallic.jpg
Nieuw,volkswagen-polo-life-007,MVB-55-F,,Volkswagen,Polo,Life,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,32240,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_rood-metallic.jpg
Nieuw,volkswagen-polo-life-008,FJB-75-S,,Volkswagen,Polo,Life,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30090,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,6,"navigatiesysteem, parkeersensoren achter, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_groen-metallic_herkleurd.jpg
Nieuw,volkswagen-polo-life-009,LVJ-34-X,,Volkswagen,Polo,Life,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,28490,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,4,"navigatiesysteem, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_grijs-metallic.jpg
Nieuw,volkswagen-polo-life-010,MDP-74-V,,Volkswagen,Polo,Life,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30490,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,8,"navigatiesysteem, achteruitrijcamera, stoelverwarming, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_blauw-metallic.jpg
Nieuw,volkswagen-polo-life-011,VVJ-45-M,,Volkswagen,Polo,Life,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31790,True,True,False,True,True,False,True,False,True,True,False,True,False,True,False,False,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, keyless entry, lane assist, adaptive cruise control, elektrische achterklep, airconditioning, cruise control",images/volkswagen_polo_zilver-metallic.jpg
Nieuw,volkswagen-polo-life-012,NMT-88-V,,Volkswagen,Polo,Life,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,28290,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,6,"parkeersensoren achter, stoelverwarming, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_zwart_herkleurd.jpg
Nieuw,volkswagen-polo-life-013,NKB-46-K,,Volkswagen,Polo,Life,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31140,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,7,"navigatiesysteem, parkeersensoren achter, lane assist, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_grijs-metallic.jpg
Nieuw,volkswagen-polo-life-014,KGV-27-P,,Volkswagen,Polo,Life,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,33540,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_bruin-metallic.jpg
Nieuw,volkswagen-polo-life-015,TFJ-97-D,,Volkswagen,Polo,Life,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,27890,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,"trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_groen-metallic_herkleurd.jpg
Nieuw,volkswagen-polo-life-016,CMS-22-S,,Volkswagen,Polo,Life,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31090,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,7,"navigatiesysteem, parkeersensoren achter, led koplampen, adaptive cruise control, elektrische achterklep, airconditioning, cruise control",images/volkswagen_polo_bruin-metallic.jpg
Nieuw,volkswagen-polo-life-017,KKT-52-L,,Volkswagen,Polo,Life,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,34190,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,13,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, adaptive cruise control, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_rood-metallic.jpg
Nieuw,volkswagen-polo-life-018,MKZ-59-N,,Volkswagen,Polo,Life,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30040,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,8,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_zilver-metallic.jpg
Nieuw,volkswagen-polo-life-019,RHX-73-K,,Volkswagen,Polo,Life,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,28990,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,5,"navigatiesysteem, parkeersensoren achter, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_zilver-metallic.jpg
Nieuw,volkswagen-polo-life-020,ZXJ-73-N,,Volkswagen,Polo,Life,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,32840,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, lane assist, trekhaak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_blauw-metallic.jpg
Nieuw,volkswagen-polo-life-021,VNJ-55-S,,Volkswagen,Polo,Life,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,32690,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, parkeersensoren voor, adaptive cruise control, trekhaak, elektrische achterklep, airconditioning, cruise control",images/volkswagen_polo_blauw-metallic.jpg
Nieuw,volkswagen-polo-life-022,HPH-28-V,,Volkswagen,Polo,Life,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31190,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_zwart_herkleurd.jpg
Nieuw,volkswagen-polo-life-023,BXX-60-B,,Volkswagen,Polo,Life,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,32590,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, parkeersensoren voor, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_grijs-metallic.jpg
Nieuw,volkswagen-polo-life-024,MDC-16-R,,Volkswagen,Polo,Life,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31540,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,9,"navigatiesysteem, achteruitrijcamera, keyless entry, parkeersensoren voor, adaptive cruise control, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_blauw-metallic.jpg
Nieuw,volkswagen-polo-life-025,CHN-03-Z,,Volkswagen,Polo,Life,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31340,True,True,True,False,True,False,True,False,True,True,False,False,False,True,True,False,9,"parkeersensoren achter, stoelverwarming, keyless entry, lane assist, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_groen-metallic_herkleurd.jpg
Nieuw,volkswagen-polo-life-026,NRN-04-T,,Volkswagen,Polo,Life,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31090,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,True,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, keyless entry, parkeersensoren voor, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_grijs-metallic.jpg
Nieuw,volkswagen-polo-life-027,LFG-12-S,,Volkswagen,Polo,Life,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,32390,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,True,10,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, lane assist, trekhaak, camera 360 graden, airconditioning, apple carplay android auto",images/volkswagen_polo_bruin-metallic.jpg
Nieuw,volkswagen-polo-life-028,LVG-12-S,,Volkswagen,Polo,Life,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30890,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,8,"navigatiesysteem, parkeersensoren achter, led koplampen, keyless entry, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_bruin-metallic.jpg
Nieuw,volkswagen-polo-life-029,GMN-93-V,,Volkswagen,Polo,Life,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31440,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, airconditioning, cruise control",images/volkswagen_polo_blauw-metallic.jpg
Nieuw,volkswagen-polo-life-030,JTM-16-V,,Volkswagen,Polo,Life,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,31290,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,7,"navigatiesysteem, stoelverwarming, led koplampen, adaptive cruise control, camera 360 graden, airconditioning, cruise control",images/volkswagen_polo_rood-metallic.jpg
Nieuw,volkswagen-polo-life-031,KPH-90-Z,,Volkswagen,Polo,Life,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,29090,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,6,"parkeersensoren achter, stoelverwarming, led koplampen, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_grijs-metallic.jpg
Nieuw,volkswagen-polo-life-032,NTJ-87-P,,Volkswagen,Polo,Life,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,29940,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,6,"parkeersensoren achter, lane assist, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_groen-metallic_herkleurd.jpg
Nieuw,volkswagen-polo-life-033,HSR-09-J,,Volkswagen,Polo,Life,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,29940,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,6,"navigatiesysteem, achteruitrijcamera, led koplampen, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_bruin-metallic.jpg
Nieuw,volkswagen-polo-life-034,PPT-92-M,,Volkswagen,Polo,Life,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30540,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,8,"achteruitrijcamera, stoelverwarming, keyless entry, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_bruin-metallic.jpg
Nieuw,volkswagen-polo-life-035,CPB-72-J,,Volkswagen,Polo,Life,Wit,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,33340,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,12,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_wit_herkleurd.jpg
Nieuw,volkswagen-polo-life-036,PXC-78-J,,Volkswagen,Polo,Life,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,32140,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, keyless entry, parkeersensoren voor, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_groen-metallic_herkleurd.jpg
Nieuw,volkswagen-polo-life-037,JCZ-58-L,,Volkswagen,Polo,Life,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,27290,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,"airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_groen-metallic_herkleurd.jpg
Nieuw,volkswagen-polo-life-038,RVG-94-S,,Volkswagen,Polo,Life,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,28290,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,5,"stoelverwarming, trekhaak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_grijs-metallic.jpg
Nieuw,volkswagen-polo-life-039,JVL-54-N,,Volkswagen,Polo,Life,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30590,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,7,"parkeersensoren achter, stoelverwarming, led koplampen, panoramadak, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_groen-metallic_herkleurd.jpg
Nieuw,volkswagen-polo-life-040,LDP-41-P,,Volkswagen,Polo,Life,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,33090,True,True,False,True,True,False,True,True,False,True,True,False,True,False,True,False,10,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, lane assist, parkeersensoren voor, trekhaak, panoramadak, airconditioning, cruise control",images/volkswagen_polo_grijs-metallic.jpg
Nieuw,volkswagen-polo-life-041,DFF-55-M,,Volkswagen,Polo,Life,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30740,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,8,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_grijs-metallic.jpg
Nieuw,volkswagen-polo-life-042,KLD-38-M,,Volkswagen,Polo,Life,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30990,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/volkswagen_polo_grijs-metallic.jpg
Nieuw,volkswagen-polo-life-043,ZSP-82-V,,Volkswagen,Polo,Life,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,95,5.2,,123,350,0,0,Nieuw,30990,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, lane assist, parkeersensoren voor, adaptive cruise control, airconditioning, apple carplay android auto",images/volkswagen_polo_zwart_herkleurd.jpg
